Product Name,Sales
Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,1927.59
GuestStacker Chair with Chrome Finish Legs,2676.672
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",489.23
Luxo Professional Magnifying Clamp-On Fluorescent Lamps,312.03
"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97
"Hot File 7-Pocket, Floor Stand",856.656
Nokia Lumia 1020,1439.968
Bretford Just In Time Height-Adjustable Multi-Task Work Tables,626.1
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98
Apple iPhone 5C,239.976
Logitech Wireless Headset h800,1119.888
Hon Comfortask Task/Swivel Chairs,239.358
"Bevis Round Bullnose 29"" High Table Top",934.956
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96
Hon Deluxe Fabric Upholstered Stacking Chairs,853.93
"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96
"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8
Bevis Steel Folding Chairs,470.155
"Global Airflow Leather Mesh Back Chair, Black",271.764
"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981
Canon PC1060 Personal Laser Copier,4899.93
Balt Solid Wood Round Tables,1875.258
Xerox 1916,274.064
Office Star - Mesh Screen back chair with Vinyl seat,458.43
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94
Honeywell Quietcare HEPA Air Cleaner,314.6
KI Conference Tables,283.56
"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96
GBC DocuBind TL300 Electric Binding System,1793.98
GBC Ibimaster 500 Manual ProClick Binding System,9892.74
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088
NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97
Hon Olson Stacker Chairs,2621.322
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",364.776
Hon Non-Folding Utility Tables,1115.17
Xerox 1951,322.192
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95
"SAFCO Commercial Wire Shelving, Black",828.84
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,318.08
Ibico EB-19 Dual Function Manual Binding System,276.784
High-Back Leather Manager's Chair,454.965
Cisco Small Business SPA 502G VoIP phone,246.168
Safco Industrial Shelving,295.4
"Trav-L-File Heavy-Duty Shuttle II, Black",348.56
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",482.94
Polycom CX300 Desktop Phone USB VoIP phone,299.98
Catalog Binders with Expanding Posts,403.68
Clarity 53712,369.544
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88
Canon PC170 Desktop Personal Copier,287.91
Space Solutions Industrial Galvanized Steel Shelving.,315.2
Motorola L703CM,623.96
Wilson Electronics DB Pro Signal Booster,429.6
Global Comet Stacking Arm Chair,887.271
O'Sullivan Living Dimensions 3-Shelf Bookcases,301.47
Toshiba IPT2010-SD IP Telephone,555.96
Logitech Gaming G510s - Keyboard,475.944
Motorola L703CM,1123.128
Iceberg Mobile Mega Data/Printer Cart ,1564.29
Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74
Maxell 4.7GB DVD-R,255.42
"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86
Hon GuestStacker Chair,680.01
Okidata MB760 Printer,4476.8
APC 7 Outlet Network SurgeArrest Surge Protector,241.44
Xerox 1964,319.76
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94
Polycom VoiceStation 500 Conference phone,707.88
3.6 Cubic Foot Counter Height Office Refrigerator,1473.1
"SAFCO Commercial Wire Shelving, Black",663.072
Aastra 6757i CT Wireless VoIP phone,344.704
Wilson Electronics DB Pro Signal Booster,1432.0
Hon Pagoda Stacking Chairs,256.784
GBC ProClick 150 Presentation Binding System,315.98
O'Sullivan Plantations 2-Door Library in Landvery Oak,301.47
Bretford Rectangular Conference Table Tops,1504.52
Belkin 5 Outlet SurgeMaster Power Centers,381.36
GBC DocuBind 300 Electric Binding Machine,946.764
Cisco Unified IP Phone 7945G VoIP phone,1091.168
Chromcraft Rectangular Conference Tables,568.728
BlackBerry Q10,881.93
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",332.94
High-Back Leather Manager's Chair,389.97
Belkin 8 Outlet SurgeMaster II Gold Surge Protector,269.91
GBC DocuBind TL300 Electric Binding System,4305.552
Jawbone JAMBOX Wireless Bluetooth Speaker,631.96
GBC DocuBind 300 Electric Binding Machine,1577.94
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",255.85
Global Commerce Series High-Back Swivel/Tilt Chairs,398.972
Office Star - Mesh Screen back chair with Vinyl seat,392.94
"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",457.485
Global Commerce Series Low-Back Swivel/Tilt Chairs,1079.316
Grandstream GXP2100 Mainstream Business Phone,244.768
"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",418.32
Premier Automatic Letter Opener,769.184
GuestStacker Chair with Chrome Finish Legs,594.816
Konftel 250 Conference phone - Charcoal black,455.712
Wilson Electronics DB Pro Signal Booster,859.2
Bush Somerset Collection Bookcase,314.352
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",455.97
Global Commerce Series Low-Back Swivel/Tilt Chairs,899.43
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,842.72
GuestStacker Chair with Chrome Finish Legs,520.464
Chromcraft Round Conference Tables,313.722
"SAFCO Commercial Wire Shelving, 72h",428.68
Fellowes Officeware Wire Shelving,359.32
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88
Global Highback Leather Tilter in Burgundy,272.97
Novimex Swivel Fabric Task Chair,317.058
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,419.944
Tennsco 6- and 18-Compartment Lockers,424.272
Avanti 4.4 Cu. Ft. Refrigerator,542.94
Global Highback Leather Tilter in Burgundy,582.336
Ooma Telo VoIP Home Phone System,629.95
Global Leather Executive Chair,631.782
DMI Eclipse Executive Suite Bookcases,801.568
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91
Tennsco 6- and 18-Compartment Lockers,1591.02
Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91
WD My Passport Ultra 2TB Portable External Hard Drive,1071.0
HON 5400 Series Task Chairs for Big and Tall,2803.92
Motorola L703CM,249.584
VTech DS6151,604.752
AT&T CL2909,302.376
HON 5400 Series Task Chairs for Big and Tall,3785.292
Hon Multipurpose Stacking Arm Chairs,1212.96
Mitel MiVoice 5330e IP Phone,1099.96
First Data FD10 PIN Pad,252.8
Polycom SoundPoint Pro SE-225 Corded phone,285.576
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3
RCA Visys Integrated PBX 8-Line Router,321.552
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
Ibico Hi-Tech Manual Binding System,304.99
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984
Sauder Camden County Collection Library,781.864
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344
Wilson Electronics DB Pro Signal Booster,572.8
GBC ProClick 150 Presentation Binding System,2022.272
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85
Motorola L703CM,1091.93
Space Solutions HD Industrial Steel Shelving.,689.82
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75
Adjustable Depth Letter/Legal Cart,435.504
RCA ViSYS 25425RE1 Corded phone,323.976
"Metal Folding Chairs, Beige, 4/Carton",427.644
"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666
O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992
Harmony Air Purifier,453.6
Iceberg Mobile Mega Data/Printer Cart ,577.584
Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),431.976
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54
Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85
"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41
DMI Eclipse Executive Suite Bookcases,400.784
"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72
Ibico EB-19 Dual Function Manual Binding System,276.784
Xerox 1886,239.5
Hon 2111 Invitation Series Corner Table,376.866
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",282.84
Polycom CX300 Desktop Phone USB VoIP phone,239.984
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.584
Hewlett Packard 610 Color Digital Copier / Printer,899.982
Bevis Round Conference Table Top & Single Column Base,307.314
O'Sullivan Plantations 2-Door Library in Landvery Oak,409.9992
Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,1628.82
"Lesro Round Back Collection Coffee Table, End Table",730.2
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,4297.644
Office Star - Task Chair with Contemporary Loop Arms,436.704
"Global Leather and Oak Executive Chair, Black",481.568
Jabra SPEAK 410,281.97
DMI Eclipse Executive Suite Bookcases,3406.664
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38
Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528
Samsung Galaxy Mega 6.3,3023.928
Bose SoundLink Bluetooth Speaker,477.6
LG G2,1499.97
Fellowes Super Stor/Drawer Files,323.1
Geemarc AmpliPOWER60,668.16
BlackBerry Q10,503.96
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992
"SAFCO Mobile Desk Side File, Wire Frame",470.36
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55
Fellowes PB200 Plastic Comb Binding Machine,849.95
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,242.136
SAFCO Boltless Steel Shelving,340.92
Tenex Antistatic Computer Chair Mats,273.568
Tennsco Double-Tier Lockers,1080.096
Hon Every-Day Chair Series Swivel Task Chairs,326.646
Lock-Up Easel 'Spel-Binder',296.712
Belkin 8 Outlet Surge Protector,286.86
GE 30524EE4,979.95
Fellowes Super Stor/Drawer Files,807.75
"Safco Chair Connectors, 6/Carton",500.24
GBC DocuBind TL300 Electric Binding System,896.99
Cisco 8x8 Inc. 6753i IP Business Phone System,269.98
"Dual Level, Single-Width Filing Carts",310.12
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",4404.9
Airmail Envelopes,268.576
"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",364.08
Global Commerce Series High-Back Swivel/Tilt Chairs,797.944
"Carina Mini System Audio Rack, Model AR050B",332.94
BPI Conference Tables,292.1
Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,1403.92
Logitech G600 MMO Gaming Mouse,239.97
Compact Automatic Electric Letter Opener,238.62
O'Sullivan Cherrywood Estates Traditional Bookcase,339.92
GBC DocuBind P400 Electric Binding System,2177.584
Microsoft Natural Keyboard Elite,431.136
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85
GBC DocuBind 200 Manual Binding Machine,673.568
Xerox 1889,274.8
"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1023.332
Global Deluxe High-Back Manager's Chair,600.558
GE 30524EE4,235.188
Fellowes Super Stor/Drawer Files,516.96
"Global Fabric Manager's Chair, Dark Gray",242.352
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,319.968
Logitech Wireless Gaming Headset G930,895.944
Canon PC-428 Personal Copier,479.976
"Global Airflow Leather Mesh Back Chair, Black",483.136
Luxo Professional Combination Clamp-On Lamps,511.5
Bush Advantage Collection Racetrack Conference Table,3393.68
"Dual Level, Single-Width Filing Carts",1085.42
Adjustable Depth Letter/Legal Cart,290.336
Tennsco 6- and 18-Compartment Lockers,848.544
"Leather Task Chair, Black",573.174
"Maxell 74 Minute CD-R Spindle, 50/Pack",272.61
LG Electronics Tone+ HBS-730 Bluetooth Headset,297.55
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,403.56
Electrix Halogen Magnifier Lamp,466.32
Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,330.588
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.096
Global Comet Stacking Armless Chair,717.72
"Global Leather & Oak Executive Chair, Burgundy",362.136
Novimex Swivel Fabric Task Chair,528.43
Fellowes PB200 Plastic Comb Binding Machine,1087.936
Canon PC1060 Personal Laser Copier,2799.96
O'Sullivan Living Dimensions 3-Shelf Bookcases,683.332
"Carina Mini System Audio Rack, Model AR050B",998.82
Hon 4070 Series Pagoda Round Back Stacking Chairs,1925.88
Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2405.2
"Bush Andora Conference Table, Maple/Graphite Gray Finish",273.568
"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",383.4656
Ibico Ibimaster 300 Manual Binding System,735.98
Avaya 5410 Digital phone,271.96
Cisco SPA301,249.584
Ibico Recycled Linen-Style Covers,437.472
Aastra 57i VoIP phone,258.576
"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",243.16
